Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
M F,RUNNING,05-04-2017,10:51:40,01:00:15,15.09,149,15.0,21.9,04:00,02:44,762,35,92,,77,136,21,20,,176.0,62.0,190,45,64,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:20:40,149,15.2,03:57,91,56,,5266.10,15.4,,
,00:20:41,149,15.3,03:55,91,56,,5270.10,15.3,,
,00:20:42,149,15.5,03:52,92,56,,5274.20,15.4,,
,00:20:43,149,15.6,03:51,93,56,,5278.70,15.3,,
,00:20:44,149,15.8,03:48,92,56,,5283.40,15.3,,
,00:20:45,149,15.9,03:46,92,56,,5288.00,15.4,,
,00:20:46,149,16.0,03:45,91,56,,5293.00,15.3,,
,00:20:47,148,16.0,03:45,91,56,,5298.10,15.4,,
,00:20:48,148,15.9,03:46,91,56,,5303.00,15.4,,
,00:20:49,148,15.8,03:48,91,56,,5307.30,15.5,,
,00:20:50,148,15.7,03:49,91,56,,5311.30,15.4,,
,00:20:51,148,15.6,03:51,91,56,,5315.20,15.4,,
,00:20:52,147,15.6,03:51,91,56,,5319.00,15.5,,
,00:20:53,148,15.5,03:52,92,56,,5322.70,15.4,,
,00:20:54,148,15.5,03:52,92,56,,5326.70,15.4,,
,00:20:55,148,15.5,03:52,91,56,,5330.40,15.4,,
,00:20:56,148,15.5,03:52,91,56,,5334.30,15.3,,
,00:20:57,148,15.5,03:52,91,56,,5338.40,15.5,,
,00:20:58,148,15.5,03:52,91,56,,5342.80,15.3,,
,00:20:59,148,15.5,03:52,91,56,,5347.50,15.2,,
,00:21:00,148,15.6,03:51,91,56,,5352.20,15.5,,
,00:21:01,148,15.6,03:51,91,56,,5356.90,15.3,,
,00:21:02,148,15.6,03:51,91,56,,5361.60,15.3,,
,00:21:03,148,15.5,03:52,91,56,,5365.90,15.4,,
,00:21:04,148,15.4,03:54,91,56,,5369.90,15.4,,
,00:21:05,148,15.3,03:55,91,56,,5374.10,15.4,,
,00:21:06,149,15.2,03:57,91,56,,5378.50,15.3,,
,00:21:07,149,15.2,03:57,91,58,,5382.40,15.3,,
,00:21:08,149,15.2,03:57,91,58,,5386.40,15.4,,
,00:21:09,149,15.1,03:58,91,58,,5390.30,15.4,,
,00:21:10,149,15.2,03:57,91,58,,5394.20,15.4,,
,00:21:11,149,15.2,03:57,91,58,,5398.40,15.4,,
,00:21:12,149,15.2,03:57,91,58,,5402.80,15.4,,
,00:21:13,149,15.2,03:57,91,58,,5407.20,15.4,,
,00:21:14,149,15.2,03:57,91,58,,5411.60,15.4,,
,00:21:15,150,15.2,03:57,91,58,,5415.90,15.4,,
,00:21:16,150,15.2,03:57,92,58,,5420.10,15.3,,
,00:21:17,150,15.0,04:00,92,58,,5424.00,15.3,,
,00:21:18,150,14.9,04:02,93,58,,5427.20,15.4,,
,00:21:19,150,14.7,04:05,91,58,,5430.50,15.4,,
,00:21:20,151,14.5,04:08,91,58,,5433.30,15.4,,
,00:21:21,151,14.4,04:10,91,58,,5435.70,15.4,,
,00:21:22,151,14.2,04:14,91,58,,5438.00,15.3,,
,00:21:23,151,14.2,04:14,91,58,,5440.70,15.3,,
,00:21:24,151,14.2,04:14,91,58,,5443.60,15.4,,
,00:21:25,151,14.7,04:05,91,58,,5447.50,15.4,,
,00:21:26,152,17.4,03:27,92,58,,5452.30,15.3,,
,00:21:27,152,18.2,03:18,93,58,,5458.30,15.3,,
,00:21:28,152,18.2,03:18,93,58,,5463.80,15.4,,
,00:21:29,152,18.0,03:20,92,58,,5469.50,15.3,,
,00:21:30,152,17.7,03:23,91,58,,5475.10,15.3,,
,00:21:31,151,17.3,03:28,91,58,,5480.90,15.3,,
,00:21:32,151,16.6,03:37,91,58,,5486.00,15.3,,
,00:21:33,151,16.1,03:44,91,58,,5490.30,15.3,,
,00:21:34,151,15.8,03:48,91,58,,5493.50,15.3,,
,00:21:35,150,15.4,03:54,91,57,,5497.30,15.3,,
,00:21:36,150,15.2,03:57,91,57,,5501.00,15.3,,
,00:21:37,150,15.2,03:57,91,56,,5504.60,15.4,,
,00:21:38,149,15.2,03:57,91,56,,5508.40,15.3,,
,00:21:39,149,15.1,03:58,91,56,,5512.10,15.4,,
,00:21:40,149,15.1,03:58,91,56,,5516.10,15.3,,
,00:21:41,149,15.1,03:58,91,56,,5520.00,15.2,,
,00:21:42,148,15.1,03:58,91,56,,5524.20,15.3,,
,00:21:43,148,15.1,03:58,91,56,,5528.40,15.3,,
,00:21:44,147,15.2,03:57,91,56,,5532.80,15.3,,
,00:21:45,147,15.3,03:55,91,56,,5537.00,15.3,,
,00:21:46,147,15.3,03:55,91,56,,5541.70,15.2,,
,00:21:47,146,15.3,03:55,91,56,,5545.90,15.1,,
,00:21:48,146,15.3,03:55,91,56,,5550.10,15.2,,
,00:21:49,146,15.2,03:57,91,56,,5554.40,15.2,,
,00:21:50,146,15.2,03:57,91,56,,5558.60,15.1,,
,00:21:51,146,15.1,03:58,92,56,,5562.70,15.2,,
,00:21:52,145,15.1,03:58,93,56,,5566.70,15.1,,
,00:21:53,145,15.1,03:58,93,56,,5570.60,15.2,,
,00:21:54,145,15.0,04:00,92,56,,5574.30,15.1,,
,00:21:55,144,15.1,03:58,91,56,,5578.00,15.1,,
,00:21:56,144,15.1,03:58,91,56,,5582.30,15.2,,
,00:21:57,144,15.2,03:57,91,56,,5586.50,15.1,,
,00:21:58,144,15.2,03:57,91,56,,5590.80,15.2,,
,00:21:59,144,15.2,03:57,91,56,,5595.00,15.1,,
,00:22:00,144,15.2,03:57,91,56,,5599.20,15.2,,
,00:22:01,144,15.1,03:58,91,55,,5603.40,15.2,,
,00:22:02,145,15.1,03:58,92,55,,5607.60,15.1,,
,00:22:03,145,15.0,04:00,93,55,,5612.00,15.1,,
,00:22:04,144,15.0,04:00,92,55,,5616.10,15.1,,
,00:22:05,144,14.9,04:02,91,55,,5620.00,15.1,,
,00:22:06,144,14.9,04:02,91,55,,5623.70,15.1,,
,00:22:07,144,14.8,04:03,91,55,,5627.40,15.1,,
,00:22:08,144,14.9,04:02,91,55,,5631.40,15.1,,
,00:22:09,145,15.1,03:58,92,55,,5635.40,15.1,,
,00:22:10,145,15.3,03:55,93,55,,5640.00,15.1,,
,00:22:11,145,15.6,03:51,93,55,,5644.50,15.1,,
,00:22:12,145,15.9,03:46,93,55,,5649.50,15.1,,
,00:22:13,145,16.0,03:45,93,55,,5654.40,15.1,,
,00:22:14,145,16.1,03:44,93,55,,5659.50,15.1,,
,00:22:15,145,16.1,03:44,93,55,,5664.40,15.1,,
,00:22:16,145,16.1,03:44,93,55,,5669.20,15.1,,
,00:22:17,146,16.0,03:45,93,55,,5673.90,15.1,,
,00:22:18,146,16.0,03:45,93,55,,5678.50,15.1,,
,00:22:19,146,15.9,03:46,92,55,,5682.70,15.1,,
,00:22:20,146,15.9,03:46,93,55,,5686.70,15.1,,
,00:22:21,146,15.9,03:46,92,55,,5690.70,15.1,,
,00:22:22,147,15.9,03:46,92,55,,5694.70,15.1,,
,00:22:23,147,15.8,03:48,93,55,,5698.60,15.1,,
,00:22:24,147,15.8,03:48,93,55,,5703.00,15.1,,
,00:22:25,147,15.8,03:48,93,55,,5707.20,15.1,,
,00:22:26,147,15.8,03:48,93,55,,5711.60,15.1,,
,00:22:27,147,15.8,03:48,93,55,,5715.80,15.1,,
,00:22:28,147,15.7,03:49,93,55,,5720.30,15.1,,
,00:22:29,147,15.7,03:49,92,55,,5724.30,15.1,,
,00:22:30,147,15.6,03:51,91,55,,5728.40,15.1,,
,00:22:31,147,15.5,03:52,91,56,,5732.30,15.1,,
,00:22:32,148,15.3,03:55,91,56,,5736.20,15.1,,
,00:22:33,148,15.1,03:58,91,56,,5740.10,15.1,,
,00:22:34,148,15.0,04:00,91,56,,5743.60,15.1,,
,00:22:35,148,14.5,04:08,91,56,,5747.30,15.1,,
,00:22:36,148,14.1,04:15,91,56,,5750.50,15.1,,
,00:22:37,149,13.8,04:21,92,56,,5753.80,15.1,,
,00:22:38,149,13.6,04:25,91,56,,5757.10,15.1,,
,00:22:39,150,13.6,04:25,92,56,,5760.60,15.1,,
,00:22:40,150,13.6,04:25,92,56,,5764.20,15.1,,
,00:22:41,150,13.7,04:23,93,56,,5768.10,15.0,,
,00:22:42,150,13.8,04:21,92,56,,5771.90,15.1,,
,00:22:43,151,14.0,04:17,91,56,,5776.10,15.1,,
,00:22:44,151,14.1,04:15,91,56,,5780.10,15.1,,
,00:22:45,151,14.3,04:12,91,56,,5784.50,15.1,,
,00:22:46,151,14.3,04:12,91,56,,5789.00,15.0,,
,00:22:47,151,14.4,04:10,91,57,,5793.40,15.1,,
,00:22:48,151,14.4,04:10,91,57,,5797.70,15.0,,
,00:22:49,151,14.4,04:10,91,57,,5802.20,15.1,,
,00:22:50,151,14.4,04:10,91,57,,5805.80,15.0,,
,00:22:51,151,14.4,04:10,93,57,,5809.40,15.1,,
,00:22:52,151,14.3,04:12,93,57,,5813.00,14.9,,
,00:22:53,151,14.3,04:12,93,57,,5816.80,15.1,,
,00:22:54,151,14.3,04:12,93,57,,5820.40,15.1,,
,00:22:55,151,14.3,04:12,93,57,,5823.90,15.1,,
,00:22:56,150,14.4,04:10,93,57,,5827.60,15.0,,
,00:22:57,151,14.4,04:10,91,55,,5831.60,15.0,,
,00:22:58,150,14.4,04:10,91,55,,5835.80,14.9,,
,00:22:59,150,14.5,04:08,91,55,,5840.20,14.9,,
,00:23:00,150,14.5,04:08,91,55,,5844.90,14.9,,
,00:23:01,150,14.7,04:05,91,55,,5849.50,14.9,,
,00:23:02,149,14.7,04:05,93,55,,5854.00,15.0,,
,00:23:03,149,14.8,04:03,92,55,,5858.30,15.1,,
,00:23:04,149,14.8,04:03,91,55,,5862.60,14.9,,
,00:23:05,149,14.8,04:03,91,55,,5866.80,15.0,,
,00:23:06,149,14.9,04:02,91,55,,5871.20,15.0,,
,00:23:07,149,15.0,04:00,91,55,,5875.60,14.9,,
,00:23:08,149,15.2,03:57,91,55,,5880.10,14.9,,
,00:23:09,149,15.3,03:55,91,55,,5884.50,14.9,,
,00:23:10,149,15.4,03:54,91,55,,5888.90,15.1,,
,00:23:11,148,15.4,03:54,91,55,,5893.20,14.9,,
,00:23:12,148,15.4,03:54,91,55,,5897.60,14.9,,
,00:23:13,148,15.3,03:55,91,55,,5901.90,15.0,,
,00:23:14,148,15.3,03:55,91,55,,5906.40,15.0,,
,00:23:15,148,15.3,03:55,91,55,,5910.40,14.9,,
,00:23:16,148,15.2,03:57,91,55,,5914.60,15.0,,
,00:23:17,148,15.1,03:58,91,56,,5918.20,14.9,,
,00:23:18,147,14.9,04:02,91,56,,5921.60,14.9,,
,00:23:19,147,14.7,04:05,91,56,,5925.10,14.9,,
,00:23:20,148,14.6,04:07,92,56,,5928.40,14.9,,
,00:23:21,147,14.5,04:08,93,56,,5932.00,14.9,,
,00:23:22,148,14.4,04:10,93,56,,5935.60,15.1,,
,00:23:23,148,14.4,04:10,93,56,,5939.30,14.9,,
,00:23:24,148,14.3,04:12,93,56,,5943.20,14.9,,
,00:23:25,148,14.3,04:12,93,57,,5946.70,14.9,,
,00:23:26,148,14.1,04:15,93,57,,5950.40,14.9,,
,00:23:27,149,14.0,04:17,93,57,,5953.90,14.9,,
,00:23:28,149,13.8,04:21,92,57,,5957.60,14.9,,
,00:23:29,149,13.8,04:21,91,57,,5961.30,14.9,,
,00:23:30,149,13.8,04:21,92,57,,5965.00,15.0,,
,00:23:31,149,13.8,04:21,91,57,,5968.70,14.9,,
,00:23:32,150,13.9,04:19,91,57,,5972.70,14.9,,
,00:23:33,150,14.0,04:17,91,57,,5976.40,15.0,,
,00:23:34,150,14.1,04:15,91,57,,5980.80,14.9,,
,00:23:35,150,14.1,04:15,91,57,,5985.10,15.1,,
,00:23:36,151,14.2,04:14,91,57,,5989.60,14.9,,
,00:23:37,150,14.3,04:12,91,57,,5994.40,14.9,,
,00:23:38,150,14.5,04:08,91,57,,5998.80,14.9,,
,00:23:39,150,14.6,04:07,91,57,,6003.60,14.9,,
,00:23:40,150,14.9,04:02,91,57,,6008.10,15.0,,
,00:23:41,150,15.1,03:58,91,57,,6012.40,15.0,,
,00:23:42,150,15.1,03:58,91,57,,6016.90,14.9,,
,00:23:43,150,15.0,04:00,91,57,,6020.90,14.9,,
,00:23:44,150,15.0,04:00,91,57,,6025.10,15.0,,
,00:23:45,150,14.8,04:03,91,58,,6029.20,15.1,,
,00:23:46,149,14.6,04:07,91,58,,6032.90,14.9,,
,00:23:47,149,14.5,04:08,93,57,,6036.70,15.0,,
,00:23:48,149,14.3,04:12,93,57,,6040.00,15.0,,
,00:23:49,149,14.2,04:14,93,57,,6043.10,14.9,,
,00:23:50,149,14.2,04:14,93,57,,6046.70,15.1,,
,00:23:51,149,14.2,04:14,92,56,,6050.10,15.1,,
,00:23:52,148,14.3,04:12,91,56,,6053.80,14.9,,
,00:23:53,148,14.5,04:08,91,56,,6058.20,15.0,,
,00:23:54,148,14.7,04:05,91,56,,6062.50,15.0,,
,00:23:55,148,15.0,04:00,91,56,,6067.00,14.9,,
,00:23:56,148,15.1,03:58,91,56,,6071.80,15.1,,
,00:23:57,148,15.3,03:55,91,56,,6076.70,14.9,,
,00:23:58,148,15.4,03:54,91,56,,6081.90,14.9,,
,00:23:59,148,15.6,03:51,91,56,,6086.90,14.9,,
,00:24:00,148,15.9,03:46,93,56,,6091.90,14.9,,
,00:24:01,148,16.5,03:38,93,56,,6097.00,14.9,,
,00:24:02,148,17.1,03:31,92,56,,6102.20,15.1,,
,00:24:03,148,17.2,03:29,91,56,,6107.20,15.1,,
,00:24:04,149,17.0,03:32,91,56,,6112.50,15.0,,
,00:24:05,149,16.6,03:37,91,57,,6116.90,15.0,,
,00:24:06,149,16.0,03:45,91,57,,6120.50,15.1,,
,00:24:07,149,11.8,05:05,91,57,,6123.90,15.0,,
,00:24:08,150,10.8,05:33,91,57,,6126.10,14.9,,
,00:24:09,150,11.3,05:19,91,58,,6128.40,15.1,,
,00:24:10,150,12.1,04:58,91,58,,6131.00,14.9,,
,00:24:11,151,12.5,04:48,91,58,,6133.80,15.1,,
,00:24:12,151,13.2,04:33,91,58,,6136.40,14.9,,
,00:24:13,151,14.0,04:17,91,58,,6139.30,14.9,,
,00:24:14,151,14.1,04:15,91,58,,6143.10,14.9,,
,00:24:15,151,14.4,04:10,91,58,,6147.20,14.9,,
,00:24:16,151,14.4,04:10,92,58,,6151.80,15.1,,
,00:24:17,151,14.3,04:12,91,58,,6156.30,14.9,,
,00:24:18,151,14.0,04:17,91,58,,6160.70,14.9,,
,00:24:19,151,13.8,04:21,91,58,,6164.80,14.9,,
,00:24:20,151,13.6,04:25,91,58,,6168.70,15.0,,
,00:24:21,151,13.6,04:25,91,58,,6172.60,14.9,,
,00:24:22,151,13.7,04:23,91,58,,6176.10,14.9,,
,00:24:23,151,13.8,04:21,91,58,,6179.80,14.9,,
,00:24:24,151,14.0,04:17,91,58,,6183.40,14.9,,
,00:24:25,151,14.3,04:12,91,58,,6187.30,15.0,,
,00:24:26,151,14.5,04:08,91,58,,6191.50,15.1,,
,00:24:27,151,14.7,04:05,91,58,,6195.70,14.9,,
,00:24:28,151,14.9,04:02,92,58,,6200.10,14.9,,
,00:24:29,151,14.9,04:02,93,57,,6204.40,14.9,,
,00:24:30,151,15.0,04:00,93,57,,6208.90,14.9,,
,00:24:31,150,15.1,03:58,93,57,,6213.60,14.9,,
,00:24:32,150,15.4,03:54,91,57,,6218.10,14.9,,
,00:24:33,150,15.7,03:49,91,56,,6222.90,14.9,,
,00:24:34,150,15.8,03:48,91,56,,6227.50,15.0,,
,00:24:35,150,15.7,03:49,91,56,,6232.10,14.9,,
,00:24:36,149,15.6,03:51,91,56,,6236.60,15.0,,
,00:24:37,150,15.3,03:55,91,56,,6240.50,14.9,,
,00:24:38,149,15.1,03:58,91,56,,6244.40,14.9,,
,00:24:39,149,14.9,04:02,91,56,,6248.00,14.9,,
,00:24:40,149,14.9,04:02,91,56,,6251.90,14.9,,
,00:24:41,149,14.8,04:03,91,56,,6255.70,14.9,,
,00:24:42,149,14.9,04:02,91,56,,6259.30,14.9,,
,00:24:43,149,14.8,04:03,91,56,,6263.00,15.0,,
,00:24:44,149,14.8,04:03,91,56,,6266.80,14.9,,
,00:24:45,149,14.8,04:03,91,56,,6270.70,14.9,,
,00:24:46,149,14.8,04:03,91,56,,6274.90,14.9,,
,00:24:47,148,14.7,04:05,91,55,,6279.10,15.0,,
,00:24:48,148,14.7,04:05,91,55,,6283.20,14.9,,
,00:24:49,148,14.6,04:07,91,55,,6287.10,14.9,,
,00:24:50,148,14.6,04:07,93,55,,6290.60,14.9,,
,00:24:51,148,14.5,04:08,93,55,,6293.90,14.9,,
,00:24:52,147,14.5,04:08,92,55,,6297.60,14.9,,
,00:24:53,147,14.6,04:07,91,55,,6301.70,14.9,,
,00:24:54,147,14.6,04:07,91,55,,6305.90,14.9,,
,00:24:55,147,14.7,04:05,91,55,,6310.10,14.9,,
,00:24:56,147,14.8,04:03,91,55,,6314.60,14.9,,
,00:24:57,147,14.9,04:02,91,55,,6319.40,14.9,,
,00:24:58,147,15.0,04:00,91,55,,6324.30,14.9,,
,00:24:59,147,15.3,03:55,91,55,,6329.50,14.9,,
,00:25:00,146,15.5,03:52,91,55,,6334.90,14.9,,
,00:25:01,147,15.6,03:51,91,55,,6339.90,14.9,,
,00:25:02,147,15.8,03:48,91,55,,6344.60,14.9,,
,00:25:03,147,15.9,03:46,91,56,,6349.30,14.9,,
,00:25:04,147,15.9,03:46,92,56,,6353.80,14.9,,
,00:25:05,147,15.8,03:48,91,56,,6358.10,14.9,,
,00:25:06,148,15.7,03:49,91,56,,6362.40,14.9,,
,00:25:07,148,15.5,03:52,91,56,,6366.10,14.9,,
,00:25:08,148,15.4,03:54,91,56,,6369.80,14.9,,
,00:25:09,148,15.2,03:57,92,56,,6373.40,14.9,,
,00:25:10,148,15.1,03:58,93,56,,6377.00,14.9,,
,00:25:11,148,15.1,03:58,93,56,,6380.60,14.9,,
,00:25:12,148,15.1,03:58,93,56,,6384.40,14.9,,
,00:25:13,148,15.1,03:58,92,56,,6388.30,14.9,,
,00:25:14,148,15.1,03:58,91,56,,6392.40,14.9,,
,00:25:15,148,15.1,03:58,91,56,,6396.60,14.9,,
,00:25:16,148,15.1,03:58,92,56,,6400.80,14.9,,
,00:25:17,148,15.0,04:00,91,56,,6405.00,14.9,,
,00:25:18,148,14.9,04:02,91,56,,6409.10,14.9,,
,00:25:19,148,14.9,04:02,91,56,,6413.20,14.9,,
,00:25:20,148,14.9,04:02,91,56,,6417.40,14.9,,
,00:25:21,148,14.9,04:02,91,56,,6421.50,14.9,,
,00:25:22,148,14.9,04:02,91,56,,6425.50,14.9,,
,00:25:23,148,14.9,04:02,91,56,,6429.20,14.9,,
,00:25:24,148,14.9,04:02,91,56,,6433.20,14.9,,
,00:25:25,148,14.8,04:03,92,56,,6437.00,14.9,,
,00:25:26,148,14.8,04:03,93,56,,6441.00,14.9,,
,00:25:27,148,14.8,04:03,93,57,,6445.10,14.9,,
,00:25:28,148,14.8,04:03,93,57,,6449.40,14.8,,
,00:25:29,148,14.8,04:03,92,57,,6453.50,14.9,,
,00:25:30,148,14.9,04:02,94,57,,6457.70,14.9,,
,00:25:31,148,14.9,04:02,92,57,,6461.90,14.9,,
,00:25:32,148,14.9,04:02,91,57,,6466.10,14.9,,
,00:25:33,149,14.9,04:02,91,57,,6470.20,14.9,,
,00:25:34,149,14.8,04:03,91,57,,6474.30,14.9,,
,00:25:35,149,14.8,04:03,91,57,,6478.40,14.9,,
,00:25:36,150,14.7,04:05,91,57,,6482.40,14.9,,
,00:25:37,150,14.6,04:07,91,57,,6485.70,14.9,,
,00:25:38,151,14.5,04:08,91,57,,6488.80,14.9,,
,00:25:39,151,14.4,04:10,91,57,,6492.10,14.9,,
,00:25:40,151,14.3,04:12,91,57,,6495.30,14.8,,
,00:25:41,151,14.3,04:12,91,57,,6498.60,14.9,,
,00:25:42,151,14.3,04:12,91,57,,6502.00,14.9,,
,00:25:43,150,14.4,04:10,91,56,,6506.00,14.9,,
,00:25:44,151,14.5,04:08,91,56,,6510.10,14.9,,
,00:25:45,150,14.8,04:03,93,56,,6514.40,14.9,,
,00:25:46,150,14.9,04:02,93,56,,6519.00,14.9,,
,00:25:47,150,15.0,04:00,93,56,,6524.10,14.9,,
,00:25:48,150,15.0,04:00,91,56,,6528.80,14.9,,
,00:25:49,151,15.0,04:00,91,56,,6533.50,14.9,,
,00:25:50,150,15.0,04:00,91,56,,6537.80,14.8,,
,00:25:51,151,14.9,04:02,91,56,,6542.00,14.9,,
,00:25:52,150,14.8,04:03,91,56,,6546.00,14.9,,
,00:25:53,151,14.8,04:03,91,57,,6549.70,14.8,,
,00:25:54,151,14.7,04:05,91,57,,6553.20,14.8,,
,00:25:55,151,14.5,04:08,92,57,,6556.70,14.8,,
,00:25:56,151,14.3,04:12,93,57,,6560.00,14.9,,
,00:25:57,151,14.2,04:14,93,57,,6563.00,14.9,,
,00:25:58,150,14.1,04:15,93,57,,6566.30,14.8,,
,00:25:59,150,14.0,04:17,91,57,,6570.00,14.9,,
,00:26:00,150,14.1,04:15,91,57,,6573.40,14.8,,
,00:26:01,150,14.2,04:14,91,56,,6577.30,14.8,,
,00:26:02,150,14.4,04:10,91,56,,6581.60,14.9,,
,00:26:03,150,14.6,04:07,91,56,,6586.10,14.9,,
,00:26:04,150,14.7,04:05,91,56,,6590.70,14.8,,
,00:26:05,149,14.7,04:05,91,56,,6595.00,14.8,,
,00:26:06,149,14.7,04:05,91,56,,6599.60,14.9,,
,00:26:07,149,14.6,04:07,91,57,,6603.80,14.9,,
,00:26:08,149,14.5,04:08,92,57,,6607.90,14.8,,
,00:26:09,150,14.4,04:10,93,57,,6611.90,14.8,,
,00:26:10,149,14.2,04:14,93,57,,6615.00,14.8,,
,00:26:11,150,14.1,04:15,93,57,,6617.60,14.8,,
,00:26:12,149,14.0,04:17,91,57,,6620.00,14.8,,
,00:26:13,150,14.2,04:14,91,57,,6622.40,14.9,,
,00:26:14,150,14.2,04:14,91,57,,6625.90,14.8,,
,00:26:15,150,14.5,04:08,91,57,,6629.20,14.8,,
,00:26:16,150,14.8,04:03,91,57,,6633.00,14.8,,
,00:26:17,151,15.1,03:58,91,57,,6636.70,14.8,,
,00:26:18,150,15.3,03:55,91,57,,6641.30,14.8,,
,00:26:19,151,15.5,03:52,91,57,,6646.60,14.8,,
,00:26:20,150,15.7,03:49,91,57,,6652.20,14.8,,
,00:26:21,150,15.9,03:46,91,57,,6657.80,14.9,,
,00:26:22,150,16.0,03:45,91,57,,6663.30,14.8,,
,00:26:23,150,16.2,03:42,91,57,,6668.10,14.8,,
,00:26:24,150,16.3,03:41,91,57,,6672.90,14.9,,
,00:26:25,150,16.2,03:42,91,57,,6677.70,14.8,,
,00:26:26,150,16.1,03:44,91,57,,6682.10,14.8,,
,00:26:27,150,16.0,03:45,91,57,,6686.40,14.8,,
,00:26:28,150,15.9,03:46,91,57,,6690.50,14.9,,
,00:26:29,150,15.8,03:48,91,57,,6694.40,14.8,,
,00:26:30,150,15.7,03:49,91,57,,6698.50,14.8,,
,00:26:31,150,15.7,03:49,91,57,,6702.30,14.8,,
,00:26:32,149,15.7,03:49,93,57,,6706.40,14.7,,
,00:26:33,150,15.7,03:49,93,57,,6710.50,14.8,,
,00:26:34,149,15.7,03:49,93,57,,6714.70,14.9,,
,00:26:35,150,15.7,03:49,93,57,,6719.10,14.9,,
,00:26:36,149,15.8,03:48,93,57,,6723.50,14.9,,
,00:26:37,150,15.8,03:48,93,57,,6728.00,14.8,,
,00:26:38,149,15.8,03:48,93,57,,6732.70,14.8,,
,00:26:39,149,15.9,03:46,93,57,,6737.30,14.8,,
,00:26:40,149,15.9,03:46,93,57,,6741.90,14.8,,
,00:26:41,149,15.9,03:46,91,57,,6746.30,14.8,,
,00:26:42,149,15.9,03:46,91,57,,6750.90,14.8,,
,00:26:43,149,15.9,03:46,91,57,,6755.50,14.9,,
,00:26:44,149,15.9,03:46,93,57,,6759.90,14.8,,
,00:26:45,149,15.9,03:46,93,57,,6764.20,14.8,,
,00:26:46,149,15.8,03:48,92,57,,6768.50,14.9,,
,00:26:47,150,15.8,03:48,92,57,,6772.90,14.9,,
,00:26:48,150,15.7,03:49,92,57,,6777.00,14.9,,
,00:26:49,150,15.7,03:49,91,56,,6781.30,14.9,,
,00:26:50,150,15.7,03:49,91,56,,6785.60,14.8,,
,00:26:51,150,15.8,03:48,91,56,,6789.90,14.9,,
,00:26:52,150,15.8,03:48,91,56,,6794.30,14.8,,
,00:26:53,150,15.8,03:48,91,56,,6798.80,14.8,,
,00:26:54,150,15.8,03:48,91,56,,6803.30,14.9,,
,00:26:55,150,15.7,03:49,91,56,,6807.30,14.8,,
,00:26:56,150,15.7,03:49,92,56,,6811.50,14.8,,
,00:26:57,149,15.6,03:51,92,56,,6815.50,14.9,,
,00:26:58,150,15.5,03:52,93,56,,6819.70,14.9,,
,00:26:59,149,15.5,03:52,93,56,,6823.50,14.8,,
,00:27:00,149,15.5,03:52,93,56,,6827.50,14.9,,
,00:27:01,150,15.5,03:52,92,56,,6831.50,14.9,,
,00:27:02,149,15.6,03:51,92,56,,6835.60,14.9,,
,00:27:03,149,15.6,03:51,93,56,,6840.40,14.9,,
,00:27:04,149,15.7,03:49,93,56,,6845.30,14.9,,
,00:27:05,149,15.8,03:48,92,56,,6850.40,14.8,,
,00:27:06,149,15.8,03:48,93,56,,6855.30,14.8,,
,00:27:07,148,15.9,03:46,93,56,,6860.20,14.9,,
,00:27:08,148,15.9,03:46,93,56,,6865.00,14.9,,
,00:27:09,148,15.8,03:48,93,56,,6869.70,14.9,,
,00:27:10,148,15.8,03:48,93,56,,6874.10,14.8,,
,00:27:11,148,15.8,03:48,93,56,,6878.30,14.8,,
,00:27:12,148,15.7,03:49,93,56,,6882.00,14.8,,
,00:27:13,149,15.7,03:49,93,56,,6886.00,14.8,,
,00:27:14,148,15.7,03:49,92,56,,6890.10,14.9,,
,00:27:15,149,15.7,03:49,91,56,,6894.00,14.9,,
,00:27:16,148,15.6,03:51,91,56,,6898.20,14.9,,
,00:27:17,148,15.6,03:51,92,56,,6902.20,14.9,,
,00:27:18,148,15.6,03:51,93,56,,6906.30,14.9,,
,00:27:19,148,15.6,03:51,93,56,,6910.50,14.9,,
,00:27:20,148,15.6,03:51,93,56,,6914.90,14.9,,
,00:27:21,148,15.5,03:52,93,56,,6919.20,14.9,,
,00:27:22,148,15.5,03:52,93,56,,6923.40,14.8,,
,00:27:23,148,15.4,03:54,93,56,,6927.40,14.9,,
,00:27:24,148,15.4,03:54,93,56,,6931.40,14.9,,
,00:27:25,148,15.3,03:55,93,56,,6935.10,14.9,,
,00:27:26,148,15.2,03:57,93,56,,6938.70,14.9,,
,00:27:27,148,15.2,03:57,92,56,,6942.50,14.9,,
,00:27:28,148,15.2,03:57,92,56,,6946.50,14.9,,
,00:27:29,148,15.1,03:58,91,57,,6950.40,14.9,,
,00:27:30,149,15.2,03:57,91,57,,6954.20,14.9,,
,00:27:31,149,15.2,03:57,91,57,,6958.30,14.9,,
,00:27:32,149,15.2,03:57,91,57,,6962.70,14.9,,
,00:27:33,149,15.1,03:58,91,57,,6967.00,14.9,,
